7.96875, 86.0
7.96875, 86.0
7.96875, 86.0
7.96875, 86.0
7.96875, 86.0
7.96875, 88.0
8.0, 45.0
8.0, 55.0
8.0, 57.0
8.0, 57.0
8.0, 57.0
8.0, 57.0
8.0, 64.0
8.0, 67.0
8.0, 67.0
8.0, 69.0
8.0, 69.0
8.0, 71.0
8.0, 76.0
8.0, 79.0
8.0, 81.0
8.0, 81.0
8.0, 81.0
8.0, 81.0
8.0, 83.0
8.0, 93.0
8.46875, 50.0
8.46875, 53.0
8.46875, 53.0
8.46875, 53.0
8.46875, 53.0
8.46875, 60.0
8.46875, 63.0
8.46875, 64.0
8.46875, 65.0
8.46875, 65.0
8.46875, 67.0
8.46875, 72.0
8.46875, 75.0
8.46875, 76.0
8.46875, 77.0
8.46875, 77.0
8.46875, 77.0
8.46875, 77.0
8.46875, 79.0
8.46875, 89.0
8.5, 50.0
8.5, 50.0
8.5, 50.0
8.5, 50.0
8.5, 50.0
8.5, 60.0
8.5, 60.0
8.5, 62.0
8.5, 62.0
8.5, 64.0
8.5, 64.0
8.5, 72.0
8.5, 72.0
8.5, 74.0
8.5, 74.0
8.5, 74.0
8.5, 74.0
8.5, 76.0
8.5, 76.0
8.5, 86.0
8.71875, 45.0
8.71875, 45.0
8.71875, 45.0
8.71875, 45.0
8.71875, 45.0
8.71875, 55.0
8.71875, 55.0
8.71875, 57.0
8.71875, 59.0
8.71875, 64.0
8.71875, 67.0
8.71875, 67.0
8.71875, 69.0
8.71875, 69.0
8.71875, 69.0
8.71875, 69.0
8.71875, 71.0
8.71875, 76.0
8.71875, 81.0
8.71875, 81.0
8.75, 41.0
8.75, 41.0
8.75, 41.0
8.75, 41.0
8.75, 50.0
8.75, 53.0
8.75, 55.0
8.75, 60.0
8.75, 63.0
8.75, 64.0
8.75, 65.0
8.75, 65.0
8.75, 65.0
8.75, 65.0
8.75, 67.0
8.75, 72.0
8.75, 75.0
8.75, 76.0
8.75, 77.0
8.75, 77.0
8.9375, 45.0
8.9375, 45.0
8.9375, 45.0
8.9375, 45.0
8.9375, 50.0
8.9375, 57.0
8.9375, 60.0
8.9375, 64.0
8.9375, 67.0
8.9375, 69.0
8.9375, 69.0
8.9375, 69.0
8.9375, 69.0
8.9375, 71.0
8.9375, 71.0
8.9375, 72.0
8.9375, 76.0
8.9375, 79.0
8.9375, 81.0
8.9375, 81.0
8.96875, 41.0
8.96875, 41.0
8.96875, 41.0
8.96875, 41.0
8.96875, 50.0
8.96875, 53.0
8.96875, 60.0
